paper_name,journal,number_entities
conf_www_SequedaAM12,WWW,9
conf_www_AhmetajFPSS15,WWW,9
conf_www_StammSM10,WWW,9
conf_www_FreireKL01,WWW,9
conf_www_UngerBLNGC12,WWW,9
conf_www_ChierichettiKRS12,WWW,9
conf_www_FogarasR05,WWW,9
conf_www_WelchCO11,WWW,9
conf_www_MarkinesCMBHS09,WWW,9
conf_www_LokFCH02,WWW,9
conf_www_BaoXWYFS07,WWW,9
conf_www_SimonF07,WWW,9
conf_www_TummarelloCCDDD10,WWW,9
conf_www_YeCZC13,WWW,9
conf_www_KleekMKAs10,WWW,9
conf_www_BechhoferC04,WWW,9
conf_www_Bar-YossefG09,WWW,9
conf_www_BianculliBD10,WWW,9
conf_www_AttererWS06,WWW,9
conf_www_JainMS02,WWW,9
conf_www_ZhangY16,WWW,9
conf_www_QuanK04,WWW,9
conf_www_KosekN06,WWW,9
conf_www_PhamPEB15,WWW,9
conf_www_AlzoubiRS13,WWW,9
conf_www_DongLLLW04,WWW,9
conf_icse_MedvidovicOT97,ICSE,9
conf_icse_PradellaRMC00,ICSE,9
conf_icse_BalkK00,ICSE,9
conf_icse_ManotasPC14,ICSE,9
conf_icse_EmmerichMF00,ICSE,9
conf_icse_BrueggeD97,ICSE,9
conf_icse_HolmesW07,ICSE,9
conf_icse_FitzgeraldSOO13,ICSE,9
conf_icse_Mikkonen98,ICSE,9
conf_icse_McMillanGP12,ICSE,9
conf_icse_LinLZZ16,ICSE,9
conf_icse_PettitG06,ICSE,9
conf_icse_RaghothamanWH16,ICSE,9
conf_icse_BidoitBGGG84,ICSE,9
conf_icse_Denert79,ICSE,9
conf_icse_MusluBNC14,ICSE,9
conf_icse_BosS11,ICSE,9
conf_icse_NikzadCG14,ICSE,9
conf_icse_GrechanikFX12,ICSE,9
conf_icse_Jezequel98,ICSE,9
conf_icse_Thomas89,ICSE,9
conf_icse_PlonkaSL12,ICSE,9
conf_icse_AkikiBY14,ICSE,9
conf_icse_MakCL04,ICSE,9
conf_icse_Hsiao76,ICSE,9
conf_icse_RubinovRMR16,ICSE,9
conf_icse_FosterGL12,ICSE,9
conf_icse_BifflGO96,ICSE,9
conf_icse_CaiC16,ICSE,9
conf_icse_BrowneJ78,ICSE,9
conf_icse_YuQC16,ICSE,9
conf_icse_JerdingSB97,ICSE,9
conf_icse_Rathke87,ICSE,9
conf_icse_AlmesR78,ICSE,9
conf_icse_Gomaa01,ICSE,9
conf_icse_Paster81,ICSE,9
conf_icse_BiggerstaffEF84,ICSE,9
conf_icse_MauleER08,ICSE,9
conf_icse_PenixVELW00,ICSE,9
conf_icse_NiereSWWW02,ICSE,9
conf_icse_LongC89,ICSE,9
conf_icse_DevanbuRW94,ICSE,9
conf_icse_MalekSRPM07,ICSE,9
conf_icse_GerhartCR93,ICSE,9
conf_icse_BerstelCRP01,ICSE,9
conf_icse_GermanH09,ICSE,9
conf_vldb_MichelTW05,VLDB,9
conf_vldb_CosleyLP02,VLDB,9
conf_vldb_LynchS88,VLDB,9
conf_vldb_GoyalHSS95,VLDB,9
conf_vldb_LecluseR89,VLDB,9
conf_vldb_ShethKMWDLPLS96,VLDB,9
conf_vldb_Walter84,VLDB,9
conf_vldb_Guting89,VLDB,9
conf_vldb_DongHY07,VLDB,9
conf_vldb_PapadopoulosYP07,VLDB,9
conf_vldb_LiWY07,VLDB,9
conf_vldb_KacholiaPCSDK05,VLDB,9
conf_vldb_PedersenJD99,VLDB,9
conf_vldb_Dayal87,VLDB,9
conf_vldb_Sarawagi95,VLDB,9
conf_vldb_MaindrevilleS88,VLDB,9
conf_vldb_LuC85,VLDB,9
conf_vldb_AdibaQ86,VLDB,9
conf_vldb_LyngbaekM84,VLDB,9
conf_vldb_ChiticariuT06,VLDB,9
conf_vldb_LabioYCGW00,VLDB,9
conf_vldb_ChakaravarthyGRM06,VLDB,9
conf_vldb_ChenLTHAC06,VLDB,9
conf_vldb_MohanBWSZ00,VLDB,9
conf_vldb_Su91,VLDB,9
conf_vldb_DeshpandeH04,VLDB,9
conf_vldb_FaloutsosNS91,VLDB,9
conf_vldb_ChaW91,VLDB,9
conf_vldb_HullY90,VLDB,9
conf_vldb_GuoLR05,VLDB,9
conf_vldb_AraiDGK07,VLDB,9
conf_vldb_WiesnerK01,VLDB,9
conf_vldb_HaberIL95,VLDB,9
conf_vldb_BittonDT83,VLDB,9
conf_vldb_ManolaO86,VLDB,9
conf_vldb_KrishnamurthyKN04,VLDB,9
conf_vldb_HaasKWY97,VLDB,9
conf_vldb_LudascherMP02,VLDB,9
conf_vldb_EsterKSWX98,VLDB,9
conf_vldb_ChandrasekaranF02,VLDB,9
conf_vldb_Senko75,VLDB,9
conf_vldb_ChrysanthisR91,VLDB,9
conf_vldb_ChamberlinS92,VLDB,9
conf_vldb_BunemanDHOW95,VLDB,9
conf_vldb_JauhariCL90,VLDB,9
conf_vldb_SismanisBHR06,VLDB,9
conf_vldb_LauM06,VLDB,9
conf_vldb_BerckenSW97,VLDB,9
conf_vldb_LuTD95,VLDB,9
conf_jcdl_JurikBFM14,JCDL,8
conf_jcdl_RimkusH13,JCDL,8
conf_jcdl_BrunelleN13,JCDL,8
conf_jcdl_TonniesKKB10,JCDL,8
conf_jcdl_McCownDN07,JCDL,8
conf_jcdl_StewartCB07,JCDL,8
conf_jcdl_HariharanHM08,JCDL,8
conf_jcdl_SautterBKM10,JCDL,8
conf_jcdl_Nurmikko-Fuller15,JCDL,8
conf_jcdl_TweedyMN13,JCDL,8
conf_jcdl_McDonough09,JCDL,8
conf_jcdl_IshiharaISTT12,JCDL,8
conf_jcdl_GaoQTLL12,JCDL,8
conf_jcdl_MimnoJC05,JCDL,8
conf_sigir_AnderkaSL12,SIGIR,8
conf_sigir_XiaWHJ12,SIGIR,8
conf_sigir_ShouW0013,SIGIR,8
conf_sigir_NaN09,SIGIR,8
conf_sigir_RossiMCS13,SIGIR,8
conf_sigir_FoxCDH90,SIGIR,8
conf_sigir_WangLZD08,SIGIR,8
conf_sigir_Inquire78,SIGIR,8
conf_sigir_MiaoHY12,SIGIR,8
conf_sigir_GuiverS08,SIGIR,8
conf_sigir_ZhangZC12,SIGIR,8
conf_sigir_IwayamaFKM03,SIGIR,8
conf_sigir_ElsasACC08,SIGIR,8
conf_sigir_LagunHWN14,SIGIR,8
conf_sigir_ArguelloDCC09,SIGIR,8
conf_sigir_WongZRW86,SIGIR,8
conf_sigir_Sanderson08,SIGIR,8
conf_sigir_ParkLZW15,SIGIR,8
conf_sigir_ZhangZ10,SIGIR,8
conf_sigir_WhiteBC07,SIGIR,8
conf_sigir_HauffH12,SIGIR,8
conf_sigir_WangHH11,SIGIR,8
conf_sigir_MishraB16,SIGIR,8
conf_sigir_MartinP73,SIGIR,8
conf_sigir_HechtCQSRGD12,SIGIR,8
conf_sigir_TurnbullBLY09,SIGIR,8
conf_sigir_DarwishO03,SIGIR,8
conf_sigir_XuL07,SIGIR,8
conf_ercimdl_Smith02,ECDL,8
conf_ercimdl_BiagioniBFHKKRV98,ECDL,8
conf_ercimdl_AmatoCP00,ECDL,8
conf_ercimdl_SmeatonMQS98,ECDL,8
conf_ercimdl_AssanteCCFLMMPS08,ECDL,8
conf_ercimdl_LittleGH02,ECDL,8
conf_ercimdl_Wegner00,ECDL,8
conf_ercimdl_NelsonMZS99,ECDL,8
conf_ercimdl_TarrantCP08,ECDL,8
conf_ercimdl_AmatoS99,ECDL,8
conf_trec_GeyJ99,TREC,8
conf_trec_QiangFHY13,TREC,8
conf_trec_ButtcherCC04,TREC,8
conf_trec_GoodwinRRH12,TREC,8
conf_trec_ZhangFH15,TREC,8
conf_trec_CraswellHUMWW03,TREC,8
conf_trec_LeeJSL09,TREC,8
conf_trec_KosseimBKR06,TREC,8
conf_trec_AslamPR06,TREC,8
conf_trec_KeseljAC06,TREC,8
conf_trec_ShanZHY09,TREC,8
conf_trec_AttardiEP04,TREC,8
conf_trec_BruijnM03,TREC,8
conf_trec_SavoyRP03,TREC,8
conf_trec_RobertsonS02,TREC,8
conf_trec_HannahMPHO07,TREC,8
conf_trec_MacdonaldOS09,TREC,8
conf_trec_AminiSML11,TREC,8
conf_trec_CohenBH04,TREC,8
conf_trec_EvansSTRSSMBG01,TREC,8
conf_trec_AmatiA0MBGGCNF11,TREC,8
conf_trec_RuizSWL07,TREC,8
conf_trec_LiuCBB12,TREC,8
conf_trec_WuMRL12,TREC,8
conf_trec_SaxenaSKS07,TREC,8
conf_trec_Attardi05,TREC,8
conf_trec_LvZ05,TREC,8
conf_trec_GirmayD14,TREC,8
conf_trec_WuWSKL11,TREC,8
conf_trec_FerresKDGAFRST05,TREC,8
conf_trec_PragerCCWIM03,TREC,8
conf_trec_KeseljC04,TREC,8
conf_trec_MayfieldMCPB01,TREC,8
conf_trec_LeeHC05,TREC,8
conf_trec_AllanCDAPK07,TREC,8
conf_trec_OardWLS99,TREC,8
conf_trec_GurulingappaMHFGH11,TREC,8
conf_trec_HawkingVCB99,TREC,8
conf_trec_Buckley07,TREC,8
conf_trec_AlmquistHSAS07,TREC,8
conf_trec_LinEWM09,TREC,8
conf_trec_RobertsonZT03,TREC,8
conf_trec_CarmelA06,TREC,8
conf_trec_BaronLO06,TREC,8
conf_esws_ZinnHT12,ESWC,8
conf_esws_MeilenderLPJ12,ESWC,8
conf_esws_StellatoRTFCLKP15,ESWC,8
conf_esws_BuitelaarCHS09,ESWC,8
conf_esws_SaleemN14,ESWC,8
conf_esws_Ribon15,ESWC,8
conf_esws_OberkampfGZZAH15,ESWC,8
conf_esws_KhaliliAN14,ESWC,8
conf_esws_SonntagSBZ12,ESWC,8
conf_esws_AlsaremPCK15,ESWC,8
conf_esws_RamnandanMKS15,ESWC,8
conf_esws_CyganiakSDDT08,ESWC,8
conf_esws_WangWTP08,ESWC,8
conf_esws_FokouJHB16,ESWC,8
conf_esws_KieferBLKS07,ESWC,8
conf_esws_EspositoIPRS05,ESWC,8
conf_esws_LoschBR12,ESWC,8
conf_esws_AlaniHO06,ESWC,8
conf_esws_NgoBT13,ESWC,8
conf_esws_DragoniCTV16,ESWC,8
conf_esws_CostabelloVRG13,ESWC,8
conf_esws_IbragimovHPZ15,ESWC,8
conf_esws_BehrendtGMW05,ESWC,8
conf_esws_ChevalierS12,ESWC,8
conf_esws_LuSL15,ESWC,8
conf_esws_AhmetiCPS16,ESWC,8
conf_esws_WeithonerLLBHN07,ESWC,8
conf_esws_Iria09,ESWC,8
conf_www_NarayanWPR04,WWW,8
conf_www_BhargavaPZL15,WWW,8
conf_www_ZhangHC07,WWW,8
conf_www_HandschuhS02,WWW,8
conf_www_LudwigLBPW09,WWW,8
conf_www_RadinskyDM12,WWW,8
conf_www_EtzioniCDKPSSWY04,WWW,8
conf_www_YangNKMS03,WWW,8
conf_www_ZhangSLG14,WWW,8
conf_www_KrishnamurthyW06,WWW,8
conf_www_BenderskyGJM10,WWW,8
conf_www_BrooksM06,WWW,8
conf_www_GeambasuCMGL08,WWW,8
conf_www_HailpernRBA09,WWW,8
conf_www_BatesBJ10,WWW,8
conf_www_ZhangWGGWS08,WWW,8
conf_www_MaedcheMSSV03,WWW,8
conf_www_YuMMP16,WWW,8
conf_www_NatarajanIAS06,WWW,8
conf_www_RiabovBFLR08,WWW,8
conf_www_LowetG09,WWW,8
conf_www_ChenFGJRW07,WWW,8
conf_www_ChakrabartiP15,WWW,8
conf_www_VorobevLGS15,WWW,8
conf_www_WuHMW11,WWW,8
conf_www_MahmudBRR09,WWW,8
conf_www_KostoulasMMPHM06,WWW,8
conf_www_Patel-SchneiderH06,WWW,8
conf_www_CiglanNH12,WWW,8
conf_www_AbbassiBM15,WWW,8
conf_www_BensonMKM10,WWW,8
conf_www_DworkKNS01,WWW,8
conf_www_MavridisGM16,WWW,8
conf_www_ZhelevaGRM10,WWW,8
conf_www_VolkelKVHS06,WWW,8
conf_www_BullSS03,WWW,8
conf_www_KakhkiKM13,WWW,8
conf_www_CarrascalRECO13,WWW,8
conf_www_BakhshiKG14,WWW,8
conf_www_BotaZJL14,WWW,8
conf_www_TempichSW04,WWW,8
conf_www_DingAS10,WWW,8
conf_www_XiaoWLY08,WWW,8
conf_www_GravanoIKS03,WWW,8
conf_www_HalfakerKKTNSUW15,WWW,8
conf_www_KurtevB05,WWW,8
conf_www_Strobel01,WWW,8
conf_www_PhuocPHTM09,WWW,8
conf_www_BeutelXGPF13,WWW,8
conf_www_SongLK13,WWW,8
conf_www_ZhangZLMF13,WWW,8
conf_www_BrodersenCGDS05,WWW,8
conf_www_SabouWGM05,WWW,8
conf_www_DemartiniDC12,WWW,8
conf_www_PandeyP12,WWW,8
conf_icse_TerwilligerC88,ICSE,8
conf_icse_MirzaeiGBSM16,ICSE,8
conf_icse_XiaoCK14,ICSE,8
conf_icse_RobschinkS02,ICSE,8
conf_icse_HausenM81,ICSE,8
conf_icse_Xie06,ICSE,8
conf_icse_ArztB16,ICSE,8
conf_icse_HerbslebPB05,ICSE,8
conf_icse_JeonQFFS16,ICSE,8
conf_icse_Schwartz87,ICSE,8
conf_icse_HosekC13,ICSE,8
conf_icse_ApelKL09,ICSE,8
conf_icse_BeckE93,ICSE,8
conf_icse_MaozS13,ICSE,8
conf_icse_UddinDR12,ICSE,8
conf_icse_ScharfA13,ICSE,8
conf_icse_ZhouM12,ICSE,8
conf_icse_BeschastnikhBAEK13,ICSE,8
conf_icse_HayesGM00,ICSE,8
conf_icse_CoppitS00,ICSE,8
conf_icse_ParnasW76,ICSE,8
conf_icse_MesbahP11,ICSE,8
conf_icse_BrowneM97,ICSE,8
conf_icse_TanAC06,ICSE,8
conf_icse_RabkinK11,ICSE,8
conf_icse_TilleyH01,ICSE,8
conf_icse_BaresiGM07,ICSE,8
conf_icse_ReichertG12,ICSE,8
conf_icse_MesbahD09,ICSE,8
conf_icse_EmmerichEF01,ICSE,8
conf_icse_GokhaleGP13,ICSE,8
conf_icse_PadioleauTZ09,ICSE,8
conf_icse_GorlaTGZ14,ICSE,8
conf_icse_LuLLXMH0F16,ICSE,8
conf_icse_KautzHT00,ICSE,8
conf_icse_ZimmermanLL02,ICSE,8
conf_icse_EichbergKKM08,ICSE,8
conf_icse_MageePGK00,ICSE,8
conf_icse_CarverKSP07,ICSE,8
conf_icse_KojarskiL07,ICSE,8
conf_icse_WolfCW85,ICSE,8
conf_icse_ChakiCGJV03,ICSE,8
conf_icse_RoehmTKM12,ICSE,8
conf_icse_SefikaSC96,ICSE,8
conf_icse_PonzanelliBMPOH16,ICSE,8
conf_icse_HerzigJZ13,ICSE,8
conf_icse_JanzenCH13,ICSE,8
conf_icse_SchillerDCE14,ICSE,8
conf_icse_MoCKXF16,ICSE,8
conf_icse_Satyanarayanan88,ICSE,8
conf_icse_AndrewsBL05,ICSE,8
conf_icse_BerryP79,ICSE,8
conf_icse_BarbacciWW88,ICSE,8
conf_icse_YangEBBD06,ICSE,8
conf_icse_GreenhouseS02,ICSE,8
conf_icse_CasoBGU11,ICSE,8
conf_icse_BratthallGHJKMOZA02,ICSE,8
conf_icse_AldrichCN02,ICSE,8
conf_icse_WangSG11,ICSE,8
conf_icse_RiccaPTTCV08,ICSE,8
conf_icse_MemonPS99,ICSE,8
conf_icse_InverardiT13,ICSE,8
conf_icse_LeowKS04,ICSE,8
conf_icse_MollerS12,ICSE,8
conf_icse_KleynB93,ICSE,8
conf_vldb_BraumandlCK98,VLDB,8
conf_vldb_ChakrabartiRS02,VLDB,8
conf_vldb_ChaudhuriCGK07,VLDB,8
conf_vldb_LifantsevC02,VLDB,8
conf_vldb_AcharyaFZ96,VLDB,8
conf_vldb_NinkHR99,VLDB,8
conf_vldb_X00,VLDB,8
conf_vldb_LakshmiZ98,VLDB,8
conf_vldb_CareyK98,VLDB,8
conf_vldb_SrivastavaDJL96,VLDB,8
conf_vldb_FranklinCL93,VLDB,8
conf_vldb_BattistaL89,VLDB,8
conf_vldb_ChuITB92,VLDB,8
conf_vldb_SegevZ91,VLDB,8
conf_vldb_DittrichKK05,VLDB,8
conf_vldb_QianZXP03,VLDB,8
conf_vldb_LakshmananSS99,VLDB,8
conf_vldb_BrownP83,VLDB,8
conf_vldb_SernadasSE87,VLDB,8
conf_vldb_IoannidisR88,VLDB,8
conf_vldb_HellersteinNP95,VLDB,8
conf_vldb_WoodfillS83,VLDB,8
conf_vldb_MartinC94,VLDB,8
conf_vldb_Gregor85,VLDB,8
conf_vldb_LiuF04,VLDB,8
conf_vldb_GedikBY07,VLDB,8
conf_vldb_HaasHM07,VLDB,8
conf_vldb_WitkowskiBBNSSW05,VLDB,8
conf_vldb_HammerM75,VLDB,8
conf_vldb_AlbanoGO91,VLDB,8
conf_vldb_AshwinRSSS97,VLDB,8
conf_vldb_AlbanoBGO93,VLDB,8
conf_vldb_CochinwalaB94,VLDB,8
conf_vldb_ShatdalKN94,VLDB,8
conf_vldb_AmsalegFG95,VLDB,8
conf_vldb_AgarwalXYY06,VLDB,8
conf_vldb_BalminBON06,VLDB,8
conf_vldb_MoroBT07,VLDB,8
conf_vldb_Moerkotte02,VLDB,8
conf_vldb_MatiasVW00,VLDB,8
conf_vldb_RaseticSEN05,VLDB,8
conf_vldb_ChaHKK01,VLDB,8
conf_vldb_GedikYB07,VLDB,8
conf_vldb_WongL86,VLDB,8
conf_vldb_BhagwatCTV04,VLDB,8
conf_vldb_JeusfeldMWJS90,VLDB,8
conf_vldb_BernsteinGW93,VLDB,8
conf_vldb_StonebrakerKPO88,VLDB,8
conf_vldb_MalonM97,VLDB,8
conf_jcdl_BeerPC09,JCDL,7
conf_jcdl_TibenderanaO08,JCDL,7
conf_jcdl_AlNoamanyWN13,JCDL,7
conf_jcdl_DubinJ15,JCDL,7
conf_jcdl_BorbinhaGPP06,JCDL,7
conf_jcdl_KethersSTW10,JCDL,7
conf_jcdl_KulesKS06,JCDL,7
conf_jcdl_AlkwaiNW15,JCDL,7
conf_jcdl_BethardGMS09,JCDL,7
conf_jcdl_PromH02,JCDL,7
conf_jcdl_0001D13,JCDL,7
conf_jcdl_KanP05,JCDL,7
conf_jcdl_HuLCMZ05,JCDL,7
conf_jcdl_ClarksonNF09,JCDL,7
conf_jcdl_GoncalvesF02,JCDL,7
conf_jcdl_Dushay02,JCDL,7
conf_jcdl_ReichherzerB06,JCDL,7
conf_jcdl_NishiokaS16,JCDL,7
conf_jcdl_LiZMMPG10,JCDL,7
conf_jcdl_KhooPWRPD08,JCDL,7
conf_jcdl_WeatherleySKWH02,JCDL,7
conf_jcdl_LiuLNG03,JCDL,7
conf_jcdl_Barker09,JCDL,7
conf_jcdl_BergstromBM14,JCDL,7
conf_jcdl_AnandBBST09,JCDL,7
conf_jcdl_WoodsLG11,JCDL,7
conf_jcdl_YuSMP06,JCDL,7
conf_jcdl_CraneABCHBD12,JCDL,7
conf_sigir_TianL11,SIGIR,7
conf_sigir_KrovetzC89,SIGIR,7
conf_sigir_WangCXL12,SIGIR,7
conf_sigir_YeXLX11,SIGIR,7
conf_sigir_WanY07,SIGIR,7
conf_sigir_JinYT16,SIGIR,7
conf_sigir_UmemotoYT16,SIGIR,7
conf_sigir_DeogunR86,SIGIR,7
conf_sigir_ShenPWY12,SIGIR,7
conf_sigir_SoboroffR03,SIGIR,7
conf_sigir_LinD06,SIGIR,7
conf_sigir_XuA08,SIGIR,7
conf_sigir_TsaiLQCM07,SIGIR,7
conf_sigir_ZwicklbauerSG16,SIGIR,7
conf_sigir_MiyanishiS13,SIGIR,7
conf_sigir_BenignoCd86,SIGIR,7
conf_sigir_ZhengNJ01,SIGIR,7
conf_sigir_FayaziLCS15,SIGIR,7
conf_sigir_YangMSM10,SIGIR,7
conf_sigir_TrevisiolABB15,SIGIR,7
conf_sigir_ParkPGK02,SIGIR,7
conf_sigir_LvF15,SIGIR,7
conf_sigir_ZhaoHH11,SIGIR,7
conf_sigir_Fagan87,SIGIR,7
conf_sigir_KoNS07,SIGIR,7
conf_sigir_WangST05,SIGIR,7
conf_sigir_PerezJ14,SIGIR,7
conf_sigir_FeildAG11,SIGIR,7
conf_sigir_KangK03,SIGIR,7
conf_sigir_Eastman99,SIGIR,7
conf_sigir_LiS14,SIGIR,7
conf_sigir_StrohmanC07,SIGIR,7
conf_sigir_ZhaoLRMYR16,SIGIR,7
conf_sigir_LiangLCHW16,SIGIR,7
conf_sigir_RaeMPB12,SIGIR,7
conf_sigir_LeeJSL10,SIGIR,7
conf_sigir_Guarin88,SIGIR,7
conf_sigir_GaoNNZHWH07,SIGIR,7
conf_sigir_BaileyCSTVY08,SIGIR,7
conf_sigir_WangZZ08,SIGIR,7
conf_sigir_Gonzalez-RubioC88,SIGIR,7
conf_sigir_McNameeM02,SIGIR,7
conf_sigir_KamaliT13,SIGIR,7
conf_sigir_RogatiY04,SIGIR,7
conf_sigir_HuangWLMCV15,SIGIR,7
conf_sigir_ChakrabartiJT01,SIGIR,7
conf_sigir_NieSID99,SIGIR,7
conf_sigir_SmithL82,SIGIR,7
conf_sigir_SongB01,SIGIR,7
conf_sigir_Amsler89,SIGIR,7
conf_sigir_HassanWW13,SIGIR,7
conf_sigir_LandauerM80,SIGIR,7
conf_sigir_MoulinouxFL82,SIGIR,7
conf_sigir_LivneGTDA14,SIGIR,7
conf_sigir_WicksG07,SIGIR,7
conf_sigir_BrisaboaFNP05,SIGIR,7
conf_sigir_SchapireSS98,SIGIR,7
conf_sigir_CraswellHR01,SIGIR,7
conf_sigir_CanutoGSRM15,SIGIR,7
conf_sigir_SchoenherrW14,SIGIR,7
conf_sigir_FuhrGR98,SIGIR,7
conf_sigir_KekalainenJ98,SIGIR,7
conf_sigir_LvZ09,SIGIR,7
conf_sigir_McCabeLCGF00,SIGIR,7
conf_sigir_RoitmanCME13,SIGIR,7
conf_sigir_WangBC12,SIGIR,7
conf_ercimdl_Suleman07,ECDL,7
conf_ercimdl_SimeoniCKSPPPIAC07,ECDL,7
conf_ercimdl_WangXZ06,ECDL,7
conf_ercimdl_ShawL08,ECDL,7
conf_ercimdl_SmeatonC97,ECDL,7
conf_ercimdl_NeuholdF98,ECDL,7
conf_ercimdl_SaidisPND06,ECDL,7
conf_ercimdl_NuernbergWL98,ECDL,7
conf_ercimdl_Aalberg02,ECDL,7
conf_ercimdl_Larson03,ECDL,7
conf_ercimdl_KernG10,ECDL,7
conf_ercimdl_MallochBDOAP98,ECDL,7
conf_ercimdl_Khoo01,ECDL,7
conf_ercimdl_LeeSBMMO00,ECDL,7
conf_ercimdl_RiceBRR07,ECDL,7
conf_ercimdl_Aalberg01,ECDL,7
conf_ercimdl_AuffretB99,ECDL,7
conf_ercimdl_Owen98,ECDL,7
conf_ercimdl_PhelpsW05,ECDL,7
conf_ercimdl_LagozeKCEJW06,ECDL,7
conf_ercimdl_FuhrKSM02,ECDL,7
conf_ercimdl_Hunter98,ECDL,7
conf_ercimdl_HunterL01,ECDL,7
conf_ercimdl_HabingCM04,ECDL,7
conf_ercimdl_AgostiFFT04,ECDL,7
conf_trec_RobertsonW99,TREC,7
conf_trec_ZhaoXGL05,TREC,7
conf_trec_ZhuC11,TREC,7
conf_trec_GobeillGRPTV11a,TREC,7
conf_trec_SmuckerKL12,TREC,7
conf_trec_CraswellHWW01,TREC,7
conf_trec_LiomaMPPHO06,TREC,7
conf_trec_VechtomovaK04,TREC,7
conf_trec_KontostathisLS08,TREC,7
conf_trec_ZhaoC09,TREC,7
conf_trec_AppelMLS12,TREC,7
conf_trec_GiachanouCM14,TREC,7
conf_trec_WoodleyLSKG05,TREC,7
conf_trec_TanevKM04,TREC,7
conf_trec_CliftonCT03,TREC,7
conf_trec_BoytsovB11,TREC,7
conf_trec_ForstTR06,TREC,7
conf_trec_HovyHL01,TREC,7
conf_trec_DaltonD12,TREC,7
conf_trec_NguyenF14,TREC,7
conf_trec_RoellekeAWC05,TREC,7
conf_trec_WillisMA12,TREC,7
conf_trec_MagniniNPT01,TREC,7
conf_trec_JiaYZ08,TREC,7
conf_trec_DucDDDD12,TREC,7
conf_trec_MaHL14,TREC,7
conf_trec_NellapatiPS12,TREC,7
conf_trec_RobertsonWZH02,TREC,7
conf_trec_Dean-HallCKTV14,TREC,7
conf_trec_QiL12,TREC,7
conf_trec_NewbyFM09,TREC,7
conf_trec_BrowneCGJLMMMOSY02,TREC,7
conf_trec_RoussinovFCR05,TREC,7
conf_trec_RodeHRWV05,TREC,7
conf_trec_ChenYG05,TREC,7
conf_trec_ShenCCLC07,TREC,7
conf_trec_LiH10,TREC,7
conf_trec_ZhaoC11,TREC,7
conf_trec_CogleySDC12,TREC,7
conf_trec_Chu-CarrollPWCF02,TREC,7
conf_trec_LupuPHZT09,TREC,7
conf_trec_OgilvieC03,TREC,7
conf_trec_BonnefoyBB10,TREC,7
conf_trec_BelkinCGLLMSTYR05,TREC,7
conf_trec_Bennett11,TREC,7
conf_trec_HeBHMRTW09,TREC,7
conf_trec_ZhangZSZK12,TREC,7
conf_trec_KwokGSD04,TREC,7
conf_trec_GarronK10,TREC,7
conf_trec_UllegaddiDPDV09,TREC,7
conf_trec_WangO08,TREC,7
conf_trec_LiaoCWLTXC07,TREC,7
conf_trec_ZhangLHXL12,TREC,7
conf_trec_GaizauskasGHRS04,TREC,7
conf_trec_HarperMLKWW04,TREC,7
conf_trec_WuK09,TREC,7
conf_trec_Yom-TovCDPEF05,TREC,7
conf_trec_YangYGLMZAMR05,TREC,7
conf_trec_AhnBCDLSWC04,TREC,7
conf_trec_AbdouSR05,TREC,7
conf_trec_BronHHMRTW10,TREC,7
conf_trec_HershB03,TREC,7
conf_trec_GarciaLSS06,TREC,7
conf_trec_Voorhees06,TREC,7
conf_trec_FangSYXX09,TREC,7
conf_trec_WangXYLCBB01,TREC,7
conf_trec_ZhangLWCS15,TREC,7
conf_trec_HawkingBC99,TREC,7
conf_trec_MacdonaldHPO05,TREC,7
conf_trec_HashemiK14,TREC,7
conf_trec_BurgerFGHMML02,TREC,7
conf_trec_Newby99,TREC,7
conf_icwsm_VainikainenNBL09,ICWSM,7
conf_icwsm_PassantBBHSL10,ICWSM,7
conf_icwsm_RuizHI14,ICWSM,7
conf_icwsm_BurgessMAC13,ICWSM,7
conf_icwsm_JainMAC14,ICWSM,7
conf_icwsm_TsurR15,ICWSM,7
conf_esws_BuitelaarSK06,ESWC,7
conf_esws_VirgilioM14,ESWC,7
conf_esws_ZhaoKS08,ESWC,7
conf_esws_KaferAUOH13,ESWC,7
conf_esws_ShvaikoGSM05,ESWC,7
conf_esws_GrimmMP06,ESWC,7
conf_esws_StolzRRH14,ESWC,7
conf_esws_TorokH14,ESWC,7
conf_esws_MaaliCP12,ESWC,7
conf_esws_BoscaCDF14,ESWC,7
conf_esws_Ristoski15,ESWC,7
conf_esws_AvgoustakiFFP16,ESWC,7
conf_esws_IorioPV06,ESWC,7
conf_esws_MouromtsevHCPAS15,ESWC,7
conf_esws_KabischPA15,ESWC,7
conf_esws_DaliFTM12,ESWC,7
conf_esws_EiterKS13,ESWC,7
conf_esws_SherifNL15,ESWC,7
conf_esws_MinackSN09,ESWC,7
conf_esws_GongHQ14,ESWC,7
conf_esws_ZhaoI13,ESWC,7
conf_esws_NgomoL12,ESWC,7
conf_esws_Chiarcos12,ESWC,7
conf_esws_BrauerL08,ESWC,7
conf_esws_FiorelliSMCP15,ESWC,7
conf_esws_TomaBSD08,ESWC,7
conf_esws_RistoskiM16,ESWC,7
conf_esws_GarciaTSB07,ESWC,7
conf_esws_ChiritaGGNP05,ESWC,7
conf_esws_ZervakisTSK16,ESWC,7
conf_esws_KeetFM12,ESWC,7
conf_esws_PazienzaS06,ESWC,7
conf_esws_FuchsS07,ESWC,7
conf_www_KrotzschMKH11,WWW,7
conf_www_DuS08,WWW,7
